loan_id,performance_month,ending_balance_usd,scheduled_payment_usd,payment_made_usd,days_past_due,delinquency_status
LN509799,2024-12-01,31936.82,822.35,822.35,0,Current
LN509799,2025-01-01,31467.1,822.35,822.35,0,Current
LN509799,2025-02-01,30992.2,822.35,822.35,0,Current
LN509799,2025-03-01,30512.06,822.35,822.35,0,Current
LN509799,2025-04-01,30026.61,822.35,822.35,0,Current
LN509799,2025-05-01,29535.8,822.35,822.35,0,Current
LN509799,2025-06-01,29039.58,822.35,822.35,0,Current
LN509799,2025-07-01,28537.87,822.35,822.35,0,Current
LN509799,2025-08-01,28030.63,822.35,822.35,0,Current
LN509799,2025-09-01,27517.78,822.35,822.35,0,Current
LN509799,2025-10-01,26999.28,822.35,822.35,0,Current
LN509799,2025-11-01,26475.04,822.35,822.35,0,Current
LN509799,2025-12-01,25945.02,822.35,822.35,0,Current
LN509800,2024-02-01,25235.26,947.49,947.49,0,Current
LN509800,2024-03-01,24691.95,947.49,947.49,0,Current
LN509800,2024-04-01,24139.95,947.49,947.49,0,Current
LN509800,2024-05-01,23579.1,947.49,947.49,0,Current
LN509800,2024-06-01,23009.27,947.49,947.49,0,Current
LN509800,2024-07-01,22430.31,947.49,947.49,0,Current
LN509800,2024-08-01,21842.08,947.49,947.49,0,Current
LN509800,2024-09-01,21244.42,947.49,947.49,0,Current
LN509800,2024-10-01,20637.2,947.49,947.49,0,Current
LN509800,2024-11-01,20020.25,947.49,947.49,0,Current
LN509800,2024-12-01,19393.42,947.49,947.49,0,Current
LN509800,2025-01-01,18756.54,947.49,947.49,0,Current
LN509800,2025-02-01,18109.47,947.49,947.49,0,Current
LN509800,2025-03-01,17452.04,947.49,947.49,0,Current
LN509800,2025-04-01,16784.07,947.49,947.49,0,Current
LN509800,2025-05-01,16105.4,947.49,947.49,0,Current
LN509800,2025-06-01,15415.87,947.49,947.49,0,Current
LN509800,2025-07-01,14715.29,947.49,947.49,0,Current
LN509800,2025-08-01,14003.49,947.49,947.49,0,Current
LN509800,2025-09-01,13280.29,947.49,947.49,0,Current
LN509800,2025-10-01,12545.5,947.49,947.49,0,Current
LN509800,2025-11-01,11798.95,947.49,947.49,0,Current
LN509800,2025-12-01,11040.44,947.49,947.49,0,Current
LN509801,2025-08-01,4553.1,170.33,170.33,0,Current
LN509801,2025-09-01,4454.67,170.33,170.33,0,Current
LN509801,2025-10-01,4354.69,170.33,170.33,0,Current
LN509801,2025-11-01,4253.13,170.33,170.33,0,Current
LN509801,2025-12-01,4149.96,170.33,170.33,0,Current
LN509802,2024-08-01,25875.31,640.9,640.9,0,Current
LN509802,2024-09-01,25586.75,640.9,640.9,0,Current
LN509802,2024-10-01,25294.25,640.9,640.9,0,Current
LN509802,2024-11-01,24997.78,640.9,640.9,0,Current
LN509802,2024-12-01,24697.26,640.9,640.9,0,Current
LN509802,2025-01-01,24392.66,640.9,640.9,0,Current
LN509802,2025-02-01,24083.9,640.9,640.9,0,Current
LN509802,2025-03-01,23770.95,640.9,640.9,0,Current
LN509802,2025-04-01,23453.73,640.9,640.9,0,Current
LN509802,2025-05-01,23132.19,640.9,640.9,0,Current
LN509802,2025-06-01,22806.27,640.9,640.9,0,Current
LN509802,2025-07-01,22475.92,640.9,640.9,0,Current
LN509802,2025-08-01,22141.07,640.9,640.9,0,Current
LN509802,2025-09-01,21801.65,640.9,640.9,0,Current
LN509802,2025-10-01,21457.62,640.9,640.9,0,Current
LN509802,2025-11-01,21108.9,640.9,640.9,0,Current
LN509802,2025-12-01,20755.43,640.9,640.9,0,Current
LN509803,2025-10-01,19273.38,711.64,711.64,0,Current
LN509803,2025-11-01,18850.52,711.64,711.64,0,Current
LN509803,2025-12-01,18421.32,711.64,711.64,0,Current
LN509804,2024-09-01,14340.21,409.66,409.66,0,Current
LN509804,2024-10-01,14207.92,409.66,409.66,0,Current
LN509804,2024-11-01,14073.06,409.66,409.66,0,Current
LN509804,2024-12-01,13935.6,409.66,409.66,0,Current
LN509804,2025-01-01,13795.48,409.66,409.66,0,Current
LN509804,2025-02-01,13652.64,409.66,409.66,0,Current
LN509804,2025-03-01,13507.05,409.66,409.66,0,Current
LN509804,2025-04-01,13358.64,409.66,409.66,0,Current
LN509804,2025-05-01,13207.36,409.66,409.66,0,Current
LN509804,2025-06-01,13053.15,409.66,409.66,0,Current
LN509804,2025-07-01,12895.96,409.66,409.66,0,Current
LN509804,2025-08-01,12735.73,409.66,409.66,0,Current
LN509804,2025-09-01,12572.4,409.66,409.66,0,Current
LN509804,2025-10-01,12405.91,409.66,409.66,0,Current
LN509804,2025-11-01,12236.2,409.66,409.66,0,Current
LN509804,2025-12-01,12063.21,409.66,409.66,0,Current
LN509805,2025-04-01,7138.84,283.67,283.67,0,Current
LN509805,2025-05-01,7278.58,283.67,0.0,30,30DPD
LN509805,2025-06-01,7421.06,283.67,0.0,60,60DPD
LN509806,2024-08-01,9375.58,329.82,329.82,0,Current
LN509806,2024-09-01,9158.58,329.82,329.82,0,Current
LN509806,2024-10-01,8938.97,329.82,329.82,0,Current
LN509806,2024-11-01,8716.71,329.82,329.82,0,Current
LN509806,2024-12-01,8491.78,329.82,329.82,0,Current
LN509806,2025-01-01,8264.15,329.82,329.82,0,Current
LN509806,2025-02-01,8033.77,329.82,329.82,0,Current
LN509806,2025-03-01,7800.63,329.82,329.82,0,Current
LN509806,2025-04-01,7564.67,329.82,329.82,0,Current
LN509806,2025-05-01,7325.88,329.82,329.82,0,Current
LN509806,2025-06-01,7084.22,329.82,329.82,0,Current
LN509806,2025-07-01,6839.64,329.82,329.82,0,Current
LN509806,2025-08-01,6592.13,329.82,329.82,0,Current
LN509806,2025-09-01,6341.63,329.82,329.82,0,Current
LN509806,2025-10-01,6088.12,329.82,329.82,0,Current
LN509806,2025-11-01,5831.56,329.82,329.82,0,Current
LN509806,2025-12-01,5571.92,329.82,329.82,0,Current
LN509807,2024-06-01,17464.85,380.67,380.67,0,Current
LN509807,2024-07-01,17237.73,380.67,380.67,0,Current
LN509807,2024-08-01,17008.61,380.67,380.67,0,Current
LN509807,2024-09-01,16777.47,380.67,380.67,0,Current
LN509807,2024-10-01,16544.3,380.67,380.67,0,Current
LN509807,2024-11-01,16309.09,380.67,380.67,0,Current
LN509807,2024-12-01,16071.8,380.67,380.67,0,Current
LN509807,2025-01-01,15832.43,380.67,380.67,0,Current
LN509807,2025-02-01,15590.95,380.67,380.67,0,Current
LN509807,2025-03-01,15347.35,380.67,380.67,0,Current
LN509807,2025-04-01,15101.61,380.67,380.67,0,Current
LN509807,2025-05-01,14853.71,380.67,380.67,0,Current
LN509807,2025-06-01,14603.63,380.67,380.67,0,Current
LN509807,2025-07-01,14351.35,380.67,380.67,0,Current
LN509807,2025-08-01,14096.85,380.67,380.67,0,Current
LN509807,2025-09-01,13840.12,380.67,380.67,0,Current
LN509807,2025-10-01,13581.12,380.67,380.67,0,Current
LN509807,2025-11-01,13319.85,380.67,380.67,0,Current
LN509807,2025-12-01,13056.29,380.67,380.67,0,Current
LN509808,2025-07-01,11163.27,269.83,269.83,0,Current
LN509808,2025-08-01,11034.94,269.83,269.83,0,Current
LN509808,2025-09-01,10904.97,269.83,269.83,0,Current
LN509808,2025-10-01,10773.36,269.83,269.83,0,Current
LN509808,2025-11-01,10640.09,269.83,269.83,0,Current
LN509808,2025-12-01,10505.12,269.83,269.83,0,Current
LN509809,2025-10-01,38332.31,1210.5,1210.5,0,Current
LN509809,2025-11-01,37339.03,1210.5,1210.5,0,Current
LN509809,2025-12-01,0.0,1210.5,37339.03,0,Paid_Off
LN509810,2024-02-01,6192.81,238.63,238.63,0,Current
LN509810,2024-03-01,6063.38,238.63,238.63,0,Current
LN509810,2024-04-01,5931.67,238.63,238.63,0,Current
LN509810,2024-05-01,5797.64,238.63,238.63,0,Current
LN509810,2024-06-01,5661.24,238.63,238.63,0,Current
LN509810,2024-07-01,5522.43,238.63,238.63,0,Current
LN509810,2024-08-01,5381.18,238.63,238.63,0,Current
LN509810,2024-09-01,5237.44,238.63,238.63,0,Current
LN509810,2024-10-01,5091.16,238.63,238.63,0,Current
LN509810,2024-11-01,4942.31,238.63,238.63,0,Current
LN509810,2024-12-01,4790.83,238.63,238.63,0,Current
LN509810,2025-01-01,4636.68,238.63,238.63,0,Current
LN509810,2025-02-01,4479.81,238.63,238.63,0,Current
LN509810,2025-03-01,4320.17,238.63,238.63,0,Current
LN509810,2025-04-01,4157.72,238.63,238.63,0,Current
LN509810,2025-05-01,3992.4,238.63,238.63,0,Current
LN509810,2025-06-01,4062.8,238.63,0.0,30,30DPD
LN509811,2025-10-01,13096.9,455.97,455.97,0,Current
LN509811,2025-11-01,12790.35,455.97,455.97,0,Current
LN509811,2025-12-01,0.0,455.97,12790.35,0,Paid_Off
LN509812,2024-06-01,6145.97,161.84,161.84,0,Current
LN509812,2024-07-01,6040.98,161.84,161.84,0,Current
LN509812,2024-08-01,5935.02,161.84,161.84,0,Current
LN509812,2024-09-01,5828.08,161.84,161.84,0,Current
LN509812,2024-10-01,5720.15,161.84,161.84,0,Current
LN509812,2024-11-01,5611.22,161.84,161.84,0,Current
LN509812,2024-12-01,5501.29,161.84,161.84,0,Current
LN509812,2025-01-01,5390.33,161.84,161.84,0,Current
LN509812,2025-02-01,5278.35,161.84,161.84,0,Current
LN509812,2025-03-01,5165.34,161.84,161.84,0,Current
LN509812,2025-04-01,5051.28,161.84,161.84,0,Current
LN509812,2025-05-01,4936.16,161.84,161.84,0,Current
LN509812,2025-06-01,4819.98,161.84,161.84,0,Current
LN509812,2025-07-01,4702.73,161.84,161.84,0,Current
LN509812,2025-08-01,4584.39,161.84,161.84,0,Current
LN509812,2025-09-01,4464.95,161.84,161.84,0,Current
LN509812,2025-10-01,4344.41,161.84,161.84,0,Current
LN509812,2025-11-01,4222.76,161.84,161.84,0,Current
LN509812,2025-12-01,4099.98,161.84,161.84,0,Current
LN509813,2025-05-01,6074.34,156.18,156.18,0,Current
LN509813,2025-06-01,5967.82,156.18,156.18,0,Current
LN509813,2025-07-01,5860.43,156.18,156.18,0,Current
LN509813,2025-08-01,5752.16,156.18,156.18,0,Current
LN509813,2025-09-01,5643.0,156.18,156.18,0,Current
LN509813,2025-10-01,5532.95,156.18,156.18,0,Current
LN509813,2025-11-01,5422.0,156.18,156.18,0,Current
LN509813,2025-12-01,5310.15,156.18,156.18,0,Current
LN509814,2025-03-01,7827.82,206.54,206.54,0,Current
LN509814,2025-04-01,7694.4,206.54,206.54,0,Current
LN509814,2025-05-01,7559.74,206.54,206.54,0,Current
LN509814,2025-06-01,7423.82,206.54,206.54,0,Current
LN509814,2025-07-01,7286.63,206.54,206.54,0,Current
LN509814,2025-08-01,7148.16,206.54,206.54,0,Current
LN509814,2025-09-01,0.0,206.54,7148.16,0,Paid_Off
LN509815,2025-07-01,5677.28,154.17,154.17,0,Current
LN509815,2025-08-01,5583.57,154.17,154.17,0,Current
LN509815,2025-09-01,5488.87,154.17,154.17,0,Current
LN509815,2025-10-01,5393.16,154.17,154.17,0,Current
LN509815,2025-11-01,5296.42,154.17,154.17,0,Current
LN509815,2025-12-01,5198.66,154.17,154.17,0,Current
LN509816,2024-06-01,17856.17,901.5,901.5,0,Current
LN509816,2024-07-01,17183.83,901.5,901.5,0,Current
LN509816,2024-08-01,16502.85,901.5,901.5,0,Current
LN509816,2024-09-01,15813.14,901.5,901.5,0,Current
LN509816,2024-10-01,15114.58,901.5,901.5,0,Current
LN509816,2024-11-01,14407.05,901.5,901.5,0,Current
LN509816,2024-12-01,13690.44,901.5,901.5,0,Current
LN509816,2025-01-01,12964.63,901.5,901.5,0,Current
LN509816,2025-02-01,12229.51,901.5,901.5,0,Current
LN509816,2025-03-01,11484.95,901.5,901.5,0,Current
LN509816,2025-04-01,10730.85,901.5,901.5,0,Current
LN509816,2025-05-01,9967.06,901.5,901.5,0,Current
LN509816,2025-06-01,9193.47,901.5,901.5,0,Current
LN509816,2025-07-01,8409.95,901.5,901.5,0,Current
LN509816,2025-08-01,7616.38,901.5,901.5,0,Current
LN509816,2025-09-01,6812.62,901.5,901.5,0,Current
LN509816,2025-10-01,5998.55,901.5,901.5,0,Current
LN509816,2025-11-01,5174.03,901.5,901.5,0,Current
LN509816,2025-12-01,4338.93,901.5,901.5,0,Current
LN509817,2024-03-01,9248.09,236.41,236.41,0,Current
LN509817,2024-04-01,9084.89,236.41,236.41,0,Current
LN509817,2024-05-01,8920.4,236.41,236.41,0,Current
LN509817,2024-06-01,8754.61,236.41,236.41,0,Current
LN509817,2024-07-01,8587.51,236.41,236.41,0,Current
LN509817,2024-08-01,8419.08,236.41,236.41,0,Current
LN509817,2024-09-01,8249.32,236.41,236.41,0,Current
LN509817,2024-10-01,8078.22,236.41,236.41,0,Current
LN509817,2024-11-01,7905.76,236.41,236.41,0,Current
LN509817,2024-12-01,7731.94,236.41,236.41,0,Current
LN509817,2025-01-01,7556.74,236.41,236.41,0,Current
LN509817,2025-02-01,7380.16,236.41,236.41,0,Current
LN509817,2025-03-01,7202.17,236.41,236.41,0,Current
LN509817,2025-04-01,7022.78,236.41,236.41,0,Current
LN509817,2025-05-01,6841.97,236.41,236.41,0,Current
LN509817,2025-06-01,6659.72,236.41,236.41,0,Current
LN509817,2025-07-01,6476.04,236.41,236.41,0,Current
LN509817,2025-08-01,6290.89,236.41,236.41,0,Current
LN509817,2025-09-01,6104.29,236.41,236.41,0,Current
LN509817,2025-10-01,5916.2,236.41,236.41,0,Current
LN509817,2025-11-01,5726.63,236.41,236.41,0,Current
LN509817,2025-12-01,5535.56,236.41,236.41,0,Current
LN509818,2024-09-01,7924.71,260.79,260.79,0,Current
LN509818,2024-10-01,7727.85,260.79,260.79,0,Current
LN509818,2024-11-01,7529.4,260.79,260.79,0,Current
LN509818,2024-12-01,7329.34,260.79,260.79,0,Current
LN509818,2025-01-01,7127.68,260.79,260.79,0,Current
LN509818,2025-02-01,6924.38,260.79,260.79,0,Current
LN509818,2025-03-01,6719.45,260.79,260.79,0,Current
LN509818,2025-04-01,6512.86,260.79,260.79,0,Current
LN509818,2025-05-01,6304.61,260.79,260.79,0,Current
LN509818,2025-06-01,6094.68,260.79,260.79,0,Current
LN509818,2025-07-01,5883.05,260.79,260.79,0,Current
LN509818,2025-08-01,5669.72,260.79,260.79,0,Current
LN509818,2025-09-01,5454.66,260.79,260.79,0,Current
LN509818,2025-10-01,5237.87,260.79,260.79,0,Current
LN509818,2025-11-01,5019.34,260.79,260.79,0,Current
LN509818,2025-12-01,4799.04,260.79,260.79,0,Current
LN509819,2025-07-01,13668.46,373.96,373.96,0,Current
LN509819,2025-08-01,13534.61,373.96,373.96,0,Current
LN509819,2025-09-01,13772.37,373.96,0.0,30,30DPD
LN509819,2025-10-01,14014.3,373.96,0.0,60,60DPD
LN509819,2025-11-01,14260.49,373.96,0.0,90,90DPD
LN509820,2024-03-01,12457.26,353.92,353.92,0,Current
LN509820,2024-04-01,12262.07,353.92,353.92,0,Current
LN509820,2024-05-01,12064.39,353.92,353.92,0,Current
LN509820,2024-06-01,11864.19,353.92,353.92,0,Current
LN509820,2024-07-01,11661.44,353.92,353.92,0,Current
LN509820,2024-08-01,11456.1,353.92,353.92,0,Current
LN509820,2024-09-01,11248.15,353.92,353.92,0,Current
LN509820,2024-10-01,11037.55,353.92,353.92,0,Current
LN509820,2024-11-01,10824.27,353.92,353.92,0,Current
LN509820,2024-12-01,10608.27,353.92,353.92,0,Current
LN509820,2025-01-01,10389.52,353.92,353.92,0,Current
LN509820,2025-02-01,10167.98,353.92,353.92,0,Current
LN509820,2025-03-01,9943.61,353.92,353.92,0,Current
LN509820,2025-04-01,9716.39,353.92,353.92,0,Current
LN509820,2025-05-01,9486.27,353.92,353.92,0,Current
LN509820,2025-06-01,9253.23,353.92,353.92,0,Current
LN509820,2025-07-01,9017.21,353.92,353.92,0,Current
LN509820,2025-08-01,8778.18,353.92,353.92,0,Current
LN509820,2025-09-01,8536.11,353.92,353.92,0,Current
LN509820,2025-10-01,8290.95,353.92,353.92,0,Current
LN509820,2025-11-01,8042.68,353.92,353.92,0,Current
LN509820,2025-12-01,7791.23,353.92,353.92,0,Current
LN509821,2025-10-01,12653.39,495.97,0.0,60,60DPD
LN509821,2025-11-01,12922.38,495.97,0.0,90,90DPD
LN509821,2025-12-01,12922.38,495.97,0.0,120,Default
LN509822,2024-02-01,11263.28,229.81,229.81,0,Current
LN509822,2024-03-01,11105.55,229.81,229.81,0,Current
LN509822,2024-04-01,10946.82,229.81,229.81,0,Current
LN509822,2024-05-01,10787.07,229.81,229.81,0,Current
LN509822,2024-06-01,10626.3,229.81,229.81,0,Current
LN509822,2024-07-01,10464.49,229.81,229.81,0,Current
LN509822,2024-08-01,10301.66,229.81,229.81,0,Current
LN509822,2024-09-01,10137.78,229.81,229.81,0,Current
LN509822,2024-10-01,9972.85,229.81,229.81,0,Current
LN509822,2024-11-01,9806.87,229.81,229.81,0,Current
LN509822,2024-12-01,9639.82,229.81,229.81,0,Current
LN509822,2025-01-01,9471.7,229.81,229.81,0,Current
LN509822,2025-02-01,9302.51,229.81,229.81,0,Current
LN509822,2025-03-01,9132.24,229.81,229.81,0,Current
LN509822,2025-04-01,8960.88,229.81,229.81,0,Current
LN509822,2025-05-01,8788.41,229.81,229.81,0,Current
LN509822,2025-06-01,8614.85,229.81,229.81,0,Current
LN509822,2025-07-01,8440.18,229.81,229.81,0,Current
LN509822,2025-08-01,8264.38,229.81,229.81,0,Current
LN509822,2025-09-01,8087.46,229.81,229.81,0,Current
LN509822,2025-10-01,7909.41,229.81,229.81,0,Current
LN509822,2025-11-01,7730.22,229.81,229.81,0,Current
LN509822,2025-12-01,7549.89,229.81,229.81,0,Current
LN509823,2025-05-01,16293.52,797.51,797.51,0,Current
LN509823,2025-06-01,15660.71,797.51,797.51,0,Current
LN509823,2025-07-01,15021.51,797.51,797.51,0,Current
LN509823,2025-08-01,14375.84,797.51,797.51,0,Current
LN509823,2025-09-01,13723.65,797.51,797.51,0,Current
LN509823,2025-10-01,13064.86,797.51,797.51,0,Current
LN509823,2025-11-01,12399.41,797.51,797.51,0,Current
LN509823,2025-12-01,11727.24,797.51,797.51,0,Current
LN509824,2025-07-01,18777.17,487.73,487.73,0,Current
LN509824,2025-08-01,18451.55,487.73,487.73,0,Current
LN509824,2025-09-01,18123.11,487.73,487.73,0,Current
LN509824,2025-10-01,17791.85,487.73,487.73,0,Current
LN509824,2025-11-01,17457.72,487.73,487.73,0,Current
LN509824,2025-12-01,17120.71,487.73,487.73,0,Current
LN509825,2025-11-01,8260.27,247.39,247.39,0,Current
LN509825,2025-12-01,8386.1,247.39,0.0,30,30DPD
LN509826,2025-06-01,31546.9,1060.11,1060.11,0,Current
LN509826,2025-07-01,31145.6,1060.11,1060.11,0,Current
LN509826,2025-08-01,30735.91,1060.11,1060.11,0,Current
LN509826,2025-09-01,30317.67,1060.11,1060.11,0,Current
LN509826,2025-10-01,29890.69,1060.11,1060.11,0,Current
LN509826,2025-11-01,29454.8,1060.11,1060.11,0,Current
LN509826,2025-12-01,29009.81,1060.11,1060.11,0,Current
LN509827,2024-03-01,13740.81,270.28,270.28,0,Current
LN509827,2024-04-01,13540.61,270.28,270.28,0,Current
LN509827,2024-05-01,13339.39,270.28,270.28,0,Current
LN509827,2024-06-01,13137.14,270.28,270.28,0,Current
LN509827,2024-07-01,12933.86,270.28,270.28,0,Current
LN509827,2024-08-01,12729.54,270.28,270.28,0,Current
LN509827,2024-09-01,12524.18,270.28,270.28,0,Current
LN509827,2024-10-01,12317.78,270.28,270.28,0,Current
LN509827,2024-11-01,12110.32,270.28,270.28,0,Current
LN509827,2024-12-01,11901.8,270.28,270.28,0,Current
LN509827,2025-01-01,11692.22,270.28,270.28,0,Current
LN509827,2025-02-01,11481.57,270.28,270.28,0,Current
LN509827,2025-03-01,11269.85,270.28,270.28,0,Current
LN509827,2025-04-01,11057.04,270.28,270.28,0,Current
LN509827,2025-05-01,10843.15,270.28,270.28,0,Current
LN509827,2025-06-01,10628.17,270.28,270.28,0,Current
LN509827,2025-07-01,10412.1,270.28,270.28,0,Current
LN509827,2025-08-01,10194.92,270.28,270.28,0,Current
LN509827,2025-09-01,9976.63,270.28,270.28,0,Current
LN509827,2025-10-01,9757.23,270.28,270.28,0,Current
LN509827,2025-11-01,9536.71,270.28,270.28,0,Current
LN509827,2025-12-01,9315.07,270.28,270.28,0,Current
LN509828,2024-04-01,24516.81,872.62,872.62,0,Current
LN509828,2024-05-01,23956.58,872.62,872.62,0,Current
LN509828,2024-06-01,23389.21,872.62,872.62,0,Current
LN509828,2024-07-01,22814.6,872.62,872.62,0,Current
LN509828,2024-08-01,22232.68,872.62,872.62,0,Current
LN509828,2024-09-01,21643.34,872.62,872.62,0,Current
LN509828,2024-10-01,21046.49,872.62,872.62,0,Current
LN509828,2024-11-01,20442.04,872.62,872.62,0,Current
LN509828,2024-12-01,19829.89,872.62,872.62,0,Current
LN509828,2025-01-01,19209.93,872.62,872.62,0,Current
LN509828,2025-02-01,18582.08,872.62,872.62,0,Current
LN509828,2025-03-01,17946.22,872.62,872.62,0,Current
LN509828,2025-04-01,17302.27,872.62,872.62,0,Current
LN509828,2025-05-01,16650.11,872.62,872.62,0,Current
LN509828,2025-06-01,15989.64,872.62,872.62,0,Current
LN509828,2025-07-01,15320.75,872.62,872.62,0,Current
LN509828,2025-08-01,14643.35,872.62,872.62,0,Current
LN509828,2025-09-01,13957.31,872.62,872.62,0,Current
LN509828,2025-10-01,13262.53,872.62,872.62,0,Current
LN509828,2025-11-01,12558.89,872.62,872.62,0,Current
LN509828,2025-12-01,11846.29,872.62,872.62,0,Current
LN509829,2024-04-01,14627.92,418.55,418.55,0,Current
LN509829,2024-05-01,14493.27,418.55,418.55,0,Current
LN509829,2024-06-01,14356.01,418.55,418.55,0,Current
LN509829,2024-07-01,14216.09,418.55,418.55,0,Current
LN509829,2024-08-01,14073.45,418.55,418.55,0,Current
LN509829,2024-09-01,13928.04,418.55,418.55,0,Current
LN509829,2024-10-01,14198.36,418.55,0.0,30,30DPD
LN509829,2024-11-01,14473.93,418.55,0.0,60,60DPD
LN509829,2024-12-01,14754.84,418.55,0.0,90,90DPD
LN509830,2024-10-01,20719.58,694.41,694.41,0,Current
LN509830,2024-11-01,20214.58,694.41,694.41,0,Current
LN509830,2024-12-01,19704.96,694.41,694.41,0,Current
LN509830,2025-01-01,19190.69,694.41,694.41,0,Current
LN509830,2025-02-01,18671.71,694.41,694.41,0,Current
LN509830,2025-03-01,18147.99,694.41,694.41,0,Current
LN509830,2025-04-01,17619.49,694.41,694.41,0,Current
LN509830,2025-05-01,17086.15,694.41,694.41,0,Current
LN509830,2025-06-01,16547.93,694.41,694.41,0,Current
LN509830,2025-07-01,16004.8,694.41,694.41,0,Current
LN509830,2025-08-01,0.0,694.41,16004.8,0,Paid_Off
LN509831,2025-12-01,6489.04,156.76,156.76,0,Current
LN509832,2024-09-01,7761.11,222.31,222.31,0,Current
LN509832,2024-10-01,7640.67,222.31,222.31,0,Current
LN509832,2024-11-01,7518.64,222.31,222.31,0,Current
LN509832,2024-12-01,7395.02,222.31,222.31,0,Current
LN509832,2025-01-01,7269.77,222.31,222.31,0,Current
LN509832,2025-02-01,7142.87,222.31,222.31,0,Current
LN509832,2025-03-01,7014.31,222.31,222.31,0,Current
LN509832,2025-04-01,6884.06,222.31,222.31,0,Current
LN509832,2025-05-01,6752.11,222.31,222.31,0,Current
LN509832,2025-06-01,6618.42,222.31,222.31,0,Current
LN509832,2025-07-01,6482.98,222.31,222.31,0,Current
LN509832,2025-08-01,6345.75,222.31,222.31,0,Current
LN509832,2025-09-01,6206.73,222.31,222.31,0,Current
LN509832,2025-10-01,6065.89,222.31,222.31,0,Current
LN509832,2025-11-01,5923.19,222.31,222.31,0,Current
LN509832,2025-12-01,5778.62,222.31,222.31,0,Current
LN509833,2025-10-01,9985.91,500.65,500.65,0,Current
LN509833,2025-11-01,9607.26,500.65,500.65,0,Current
LN509833,2025-12-01,0.0,500.65,9607.26,0,Paid_Off
LN509834,2024-03-01,7276.39,205.18,205.18,0,Current
LN509834,2024-04-01,7161.38,205.18,205.18,0,Current
LN509834,2024-05-01,7044.94,205.18,205.18,0,Current
LN509834,2024-06-01,6927.06,205.18,205.18,0,Current
LN509834,2024-07-01,6807.72,205.18,205.18,0,Current
LN509834,2024-08-01,6686.9,205.18,205.18,0,Current
LN509834,2024-09-01,6564.58,205.18,205.18,0,Current
LN509834,2024-10-01,6440.75,205.18,205.18,0,Current
LN509834,2024-11-01,6315.38,205.18,205.18,0,Current
LN509834,2024-12-01,6188.46,205.18,205.18,0,Current
LN509834,2025-01-01,6059.96,205.18,205.18,0,Current
LN509834,2025-02-01,5929.87,205.18,205.18,0,Current
LN509834,2025-03-01,5798.17,205.18,205.18,0,Current
LN509834,2025-04-01,5664.84,205.18,205.18,0,Current
LN509834,2025-05-01,5529.86,205.18,205.18,0,Current
LN509834,2025-06-01,5393.2,205.18,205.18,0,Current
LN509834,2025-07-01,5254.86,205.18,205.18,0,Current
LN509834,2025-08-01,5114.79,205.18,205.18,0,Current
LN509834,2025-09-01,4972.99,205.18,205.18,0,Current
LN509834,2025-10-01,4829.44,205.18,205.18,0,Current
LN509834,2025-11-01,4684.1,205.18,205.18,0,Current
LN509834,2025-12-01,4536.97,205.18,205.18,0,Current
LN509835,2024-07-01,15889.26,528.57,528.57,0,Current
LN509835,2024-08-01,15684.44,528.57,528.57,0,Current
LN509835,2024-09-01,15475.44,528.57,528.57,0,Current
LN509835,2024-10-01,15262.18,528.57,528.57,0,Current
LN509835,2024-11-01,15044.58,528.57,528.57,0,Current
LN509835,2024-12-01,14822.54,528.57,528.57,0,Current
LN509835,2025-01-01,14595.98,528.57,528.57,0,Current
LN509835,2025-02-01,14364.8,528.57,528.57,0,Current
LN509835,2025-03-01,14128.92,528.57,528.57,0,Current
LN509835,2025-04-01,14416.79,528.57,0.0,30,30DPD
LN509835,2025-05-01,14710.53,528.57,0.0,60,60DPD
LN509835,2025-06-01,15010.26,528.57,0.0,90,90DPD
LN509835,2025-07-01,15010.26,528.57,0.0,120,Default
LN509836,2025-09-01,13584.84,499.43,499.43,0,Current
LN509836,2025-10-01,13285.33,499.43,499.43,0,Current
LN509836,2025-11-01,12981.42,499.43,499.43,0,Current
LN509836,2025-12-01,12673.03,499.43,499.43,0,Current
LN509837,2025-11-01,8336.35,203.46,203.46,0,Current
LN509837,2025-12-01,8181.79,203.46,203.46,0,Current
LN509838,2025-05-01,18096.37,539.8,539.8,0,Current
LN509838,2025-06-01,17828.76,539.8,539.8,0,Current
LN509838,2025-07-01,17557.14,539.8,539.8,0,Current
LN509838,2025-08-01,17281.43,539.8,539.8,0,Current
LN509838,2025-09-01,17001.57,539.8,539.8,0,Current
LN509838,2025-10-01,16717.5,539.8,539.8,0,Current
LN509838,2025-11-01,16429.16,539.8,539.8,0,Current
LN509838,2025-12-01,16136.48,539.8,539.8,0,Current
LN509839,2024-02-01,20366.56,776.87,776.87,0,Current
LN509839,2024-03-01,19935.92,776.87,776.87,0,Current
LN509839,2024-04-01,19497.96,776.87,776.87,0,Current
LN509839,2024-05-01,19052.56,776.87,776.87,0,Current
LN509839,2024-06-01,18599.58,776.87,776.87,0,Current
LN509839,2024-07-01,18138.9,776.87,776.87,0,Current
LN509839,2024-08-01,17670.4,776.87,776.87,0,Current
LN509839,2024-09-01,17193.92,776.87,776.87,0,Current
LN509839,2024-10-01,16709.35,776.87,776.87,0,Current
LN509839,2024-11-01,16216.54,776.87,776.87,0,Current
LN509839,2024-12-01,15715.35,776.87,776.87,0,Current
LN509839,2025-01-01,15205.64,776.87,776.87,0,Current
